trustLevel|totalScanTimeInSeconds|grandTotal|lineItemVoids|scansWithoutRegistration|quantityModifications|scannedLineItemsPerSecond|valuePerSecond|lineItemVoidsPerPosition|fraud
4|1758|58.48|1|1|5|0.0159271899886234|0.0332650739476678|0.0357142857142857|0
4|455|17.87|1|1|4|0.0153846153846154|0.0392747252747253|0.14285714285714302|0
5|589|25.03|2|7|5|0.0186757215619694|0.0424957555178268|0.18181818181818202|0
1|93|48.98|5|8|0|0.11827956989247301|0.5266666666666671|0.45454545454545503|0
1|1533|3.12|7|1|5|0.0045662100456621|0.00203522504892368|1.0|0
2|224|67.69|0|9|5|0.11607142857142899|0.3021875|0.0|0
2|1142|89.43|6|1|2|0.00350262697022767|0.0783099824868652|1.5|0
2|542|75.82|5|9|1|0.0036900369003690005|0.139889298892989|2.5|0
1|219|89.69|3|5|5|0.11415525114155302|0.40954337899543397|0.12|0
2|755|7.48|4|10|5|0.0132450331125828|0.00990728476821192|0.4|0
5|290|23.21|0|5|2|0.0206896551724138|0.0800344827586207|0.0|0
2|249|77.28|9|3|4|0.0441767068273092|0.31036144578313296|0.818181818181818|0
1|1367|65.92|5|1|0|0.0197512801755669|0.04822238478419901|0.185185185185185|1
5|1276|92.71|3|2|5|0.0007836990595611281|0.0726567398119122|3.0|0
1|1730|44.92|7|8|3|0.0092485549132948|0.0259653179190751|0.4375|0
2|1191|39.0|9|7|4|0.00923593618807725|0.0327455919395466|0.818181818181818|0
3|944|87.48|3|4|4|0.0127118644067797|0.0926694915254237|0.25|0
2|1746|44.05|1|3|0|0.00171821305841924|0.0252290950744559|0.33333333333333304|0
5|709|47.16|7|9|2|0.0126939351198872|0.0665162200282088|0.7777777777777779|0
1|524|38.78|11|3|3|0.0400763358778626|0.0740076335877863|0.523809523809524|0
2|1065|15.25|4|6|1|0.0150234741784038|0.0143192488262911|0.25|0
3|877|67.37|7|3|1|0.0296465222348917|0.0768187001140251|0.269230769230769|0
4|455|89.1|7|0|3|0.008791208791208791|0.19582417582417602|1.75|0
6|1200|19.99|7|9|4|0.0075|0.0166583333333333|0.7777777777777779|0
1|904|9.85|10|2|3|0.0110619469026549|0.010896017699115|1.0|0
5|898|96.88|11|7|1|0.0111358574610245|0.10788418708240499|1.1|0
4|1363|27.27|10|7|1|0.00146735143066764|0.0200073367571533|5.0|0
1|1321|13.94|6|1|4|0.0211960635881908|0.010552611657834998|0.214285714285714|1
5|690|58.35|8|7|3|0.00144927536231884|0.0845652173913043|8.0|0
1|1060|88.99|10|2|3|0.0273584905660377|0.0839528301886792|0.34482758620689696|1
3|770|58.93|8|0|1|0.0298701298701299|0.0765324675324675|0.34782608695652195|0
3|1741|11.94|7|3|5|0.0166570936243538|0.00685812751292361|0.24137931034482799|0
6|1100|26.82|8|0|2|0.0254545454545455|0.0243818181818182|0.28571428571428603|0
6|894|77.5|6|6|4|0.0111856823266219|0.0866890380313199|0.6|0
1|1798|77.97|4|6|4|0.0100111234705228|0.0433648498331479|0.222222222222222|0
2|767|50.95|7|2|0|0.0221642764015645|0.0664276401564537|0.411764705882353|0
6|1743|42.09|11|2|2|0.0126219162363741|0.0241480206540448|0.5|0
4|982|61.84|10|3|4|0.0285132382892057|0.0629735234215886|0.3571428571428571|0
4|1310|95.65|0|10|0|0.016030534351145|0.0730152671755725|0.0|0
2|546|56.21|8|4|5|0.0183150183150183|0.102948717948718|0.8|0
2|1497|34.02|1|0|3|0.0187040748162993|0.0227254509018036|0.0357142857142857|0
4|233|83.33|0|0|2|0.0300429184549356|0.357639484978541|0.0|0
1|1578|0.07|2|3|0|0.0139416983523447|4.43599493029151e-05|0.0909090909090909|0
6|1261|96.33|6|9|5|0.0166534496431404|0.0763917525773196|0.28571428571428603|0
2|1502|40.29|3|10|0|0.0193075898801598|0.0268242343541944|0.103448275862069|1
4|1603|90.0|1|1|5|0.000623830318153462|0.0561447286338116|1.0|0
3|703|8.2|8|7|0|0.00568990042674253|0.0116642958748222|2.0|0
3|1451|11.9|9|1|4|0.00895933838731909|0.00820124052377671|0.6923076923076921|0
2|1147|70.69|8|9|5|0.004359197907585|0.0616303400174368|1.6|0
3|837|77.96|5|5|5|0.026284348864994|0.09314217443249699|0.22727272727272702|0
6|1162|42.24|6|3|3|0.00688468158347676|0.0363511187607573|0.75|0
3|433|32.5|7|2|0|0.0254041570438799|0.0750577367205543|0.6363636363636359|0
4|721|7.18|10|0|2|0.0013869625520111|0.00995839112343967|10.0|0
3|387|77.81|9|4|0|0.0077519379844961205|0.201059431524548|3.0|0
3|594|31.55|6|10|4|0.0269360269360269|0.0531144781144781|0.375|0
2|1323|43.26|4|6|5|0.018896447467876|0.0326984126984127|0.16|0
4|1175|74.52|4|4|3|0.0127659574468085|0.0634212765957447|0.266666666666667|0
1|801|73.63|6|1|4|0.034956304619226|0.0919225967540574|0.214285714285714|1
5|1725|22.09|6|0|3|0.0115942028985507|0.0128057971014493|0.3|0
3|550|84.57|6|0|3|0.04|0.153763636363636|0.272727272727273|0
1|236|72.36|2|3|2|0.0593220338983051|0.30661016949152503|0.14285714285714302|0
3|1505|64.78|2|0|0|0.0179401993355482|0.0430431893687708|0.0740740740740741|0
2|303|46.79|3|2|3|0.0231023102310231|0.154422442244224|0.42857142857142894|0
6|1747|84.54|3|1|3|0.0171722953634803|0.0483915283342874|0.1|0
6|1153|26.74|6|3|1|0.0164787510841284|0.0231916738941891|0.315789473684211|0
3|1478|68.55|5|6|0|0.0162381596752368|0.0463802435723951|0.208333333333333|0
4|709|0.23|2|8|3|0.0239774330042313|0.000324400564174894|0.11764705882352902|0
2|277|76.34|5|10|0|0.0252707581227437|0.27559566787003603|0.7142857142857142|0
3|784|98.48|3|4|0|0.0306122448979592|0.125612244897959|0.125|0
3|1666|5.0|2|3|3|0.017406962785114|0.00300120048019208|0.0689655172413793|0
5|389|8.11|4|6|2|0.0565552699228792|0.0208483290488432|0.18181818181818202|0
1|1049|40.41|5|8|5|0.0133460438512869|0.0385224022878932|0.3571428571428571|0
5|287|40.34|1|8|0|0.0836236933797909|0.140557491289199|0.0416666666666667|0
3|471|25.25|4|8|3|0.0509554140127389|0.0536093418259023|0.166666666666667|0
2|95|79.98|2|0|4|0.23157894736842102|0.8418947368421049|0.0909090909090909|0
3|654|85.68|4|10|3|0.00152905198776758|0.131009174311927|4.0|0
5|1300|22.86|3|7|3|0.01|0.0175846153846154|0.23076923076923103|0
2|295|92.67|7|1|2|0.0745762711864407|0.314135593220339|0.31818181818181795|0
5|1628|71.69|10|4|4|0.0153562653562654|0.0440356265356265|0.4|0
4|811|26.63|9|0|0|0.0123304562268804|0.0328360049321825|0.9|0
2|803|46.35|9|5|2|0.0224159402241594|0.0577210460772105|0.5|0
1|824|25.31|1|9|4|0.0194174757281553|0.0307160194174757|0.0625|0
2|1397|8.48|1|5|3|0.0171796707229778|0.00607015032211883|0.0416666666666667|0
4|173|53.37|4|2|0|0.00578034682080925|0.30849710982659|4.0|0
1|151|18.3|9|8|0|0.11258278145695401|0.121192052980132|0.529411764705882|0
4|438|90.43|2|10|5|0.0091324200913242|0.20646118721461199|0.5|0
6|1820|54.64|0|0|1|0.007142857142857141|0.030021978021977997|0.0|0
6|780|63.66|11|3|2|0.0217948717948718|0.0816153846153846|0.647058823529412|0
2|67|71.46|11|6|2|0.0895522388059701|1.0665671641791|1.8333333333333302|0
3|1228|7.31|2|8|4|0.0228013029315961|0.00595276872964169|0.0714285714285714|0
3|1189|79.01|1|1|3|0.0185029436501262|0.0664507989907485|0.0454545454545455|0
3|1762|30.71|7|3|3|0.00681044267877412|0.0174290578887628|0.583333333333333|0
1|1292|18.62|7|4|1|0.00309597523219814|0.0144117647058824|1.75|0
2|987|26.32|6|5|0|0.0263424518743668|0.0266666666666667|0.23076923076923103|0
5|194|99.76|10|7|5|0.0824742268041237|0.514226804123711|0.625|0
6|643|35.93|11|10|5|0.0264385692068429|0.0558786936236392|0.647058823529412|0
1|1315|89.78|5|3|1|0.00228136882129278|0.0682737642585551|1.6666666666666698|0
2|1560|33.53|3|1|4|0.00128205128205128|0.0214935897435897|1.5|0
3|1116|24.18|6|7|0|0.0134408602150538|0.0216666666666667|0.4|0
1|1054|35.18|1|3|3|0.00094876660341556|0.0333776091081594|1.0|0
2|454|63.78|11|5|0|0.0308370044052863|0.140484581497797|0.7857142857142858|0
6|1473|0.01|10|8|0|0.00543109300746775|6.78886625933469e-06|1.25|0
5|1230|54.94|1|7|5|0.0203252032520325|0.0446666666666667|0.04|0
5|853|23.57|3|3|1|0.0117233294255569|0.0276318874560375|0.3|0
4|597|45.98|0|4|4|0.0284757118927973|0.0770184254606365|0.0|0
6|2|75.74|6|1|1|4.0|37.87|0.75|0
5|1525|6.52|0|7|3|0.0019672131147541|0.00427540983606557|0.0|0
5|891|78.96|2|10|2|0.0280583613916947|0.0886195286195286|0.08|0
3|667|14.56|3|7|2|0.0359820089955022|0.0218290854572714|0.125|0
1|1225|96.92|9|7|5|0.0244897959183673|0.0791183673469388|0.3|1
1|1381|69.57|1|9|4|0.0166545981173063|0.0503765387400435|0.0434782608695652|1
4|466|48.17|8|0|0|0.0622317596566524|0.103369098712446|0.27586206896551696|0
5|1640|22.23|5|0|5|0.00365853658536585|0.0135548780487805|0.833333333333333|0
1|1603|87.36|8|10|2|0.0180910792264504|0.0544978165938865|0.27586206896551696|1
2|573|27.9|11|6|3|0.0209424083769634|0.0486910994764398|0.916666666666667|0
2|1015|5.44|7|10|3|0.00689655172413793|0.00535960591133005|1.0|0
3|246|18.32|11|4|2|0.0569105691056911|0.0744715447154472|0.7857142857142858|0
1|1126|31.39|8|7|3|0.00266429840142096|0.0278774422735346|2.6666666666666696|0
3|763|62.93|11|4|0|0.0393184796854522|0.0824770642201835|0.3666666666666671|0
2|1818|79.15|6|4|0|0.0011001100110011|0.0435368536853685|3.0|0
1|1382|36.76|5|7|1|0.0166425470332851|0.0265991316931983|0.21739130434782603|1
1|934|1.27|6|4|0|0.019271948608137|0.00135974304068522|0.33333333333333304|0
6|1411|55.87|2|5|4|0.0205527994330262|0.0395960311835578|0.0689655172413793|0
4|1794|4.14|8|1|1|0.00167224080267559|0.00230769230769231|2.6666666666666696|0
1|551|78.39|7|1|3|0.0254083484573503|0.14226860254083498|0.5|0
1|834|77.9|2|10|4|0.0311750599520384|0.0934052757793765|0.0769230769230769|1
2|1269|59.1|5|5|5|0.0063041765169424705|0.0465721040189125|0.625|0
5|441|86.58|1|2|3|0.0249433106575964|0.19632653061224498|0.0909090909090909|0
3|670|16.76|0|7|5|0.0343283582089552|0.0250149253731343|0.0|0
2|952|0.58|8|5|0|0.0168067226890756|0.000609243697478992|0.5|0
1|809|15.94|5|2|3|0.0321384425216316|0.0197033374536465|0.19230769230769199|0
2|467|92.95|6|3|4|0.0578158458244111|0.199036402569593|0.222222222222222|0
6|1795|88.13|4|10|5|0.0033426183844011102|0.0490974930362117|0.666666666666667|0
4|739|49.75|1|8|1|0.03382949932341|0.0673207036535859|0.04|0
5|1149|36.63|7|0|4|0.0191470844212359|0.0318798955613577|0.31818181818181795|0
5|11|79.66|1|5|4|2.18181818181818|7.24181818181818|0.0416666666666667|0
3|1449|10.67|9|0|3|0.020703933747411998|0.0073636991028295405|0.3|0
1|18|20.66|4|4|5|1.61111111111111|1.14777777777778|0.137931034482759|0
3|1018|27.26|1|9|0|0.0235756385068762|0.0267779960707269|0.0416666666666667|0
